2025-01-12 18:53:49,388 - INFO - Testing console logging.
2025-01-12 18:53:49,941 - INFO - Training with Vectorized Data 10 features. Dropout Rate 0.70. Dataset Size 2388
2025-01-12 18:53:51,110 - INFO - Epoch [1/100], Train Accuracy: 0.4869, Val Accuracy: 0.8285
2025-01-12 18:53:51,223 - INFO - Epoch [2/100], Train Accuracy: 0.8194, Val Accuracy: 0.8640
2025-01-12 18:53:51,336 - INFO - Epoch [3/100], Train Accuracy: 0.8424, Val Accuracy: 0.8787
2025-01-12 18:53:51,448 - INFO - Epoch [4/100], Train Accuracy: 0.8571, Val Accuracy: 0.8787
2025-01-12 18:53:51,557 - INFO - Epoch [5/100], Train Accuracy: 0.8707, Val Accuracy: 0.8849
2025-01-12 18:53:51,663 - INFO - Epoch [6/100], Train Accuracy: 0.8712, Val Accuracy: 0.8891
2025-01-12 18:53:51,774 - INFO - Epoch [7/100], Train Accuracy: 0.8707, Val Accuracy: 0.8870
2025-01-12 18:53:51,884 - INFO - Epoch [8/100], Train Accuracy: 0.8733, Val Accuracy: 0.8828
2025-01-12 18:53:51,988 - INFO - Epoch [9/100], Train Accuracy: 0.8785, Val Accuracy: 0.8870
2025-01-12 18:53:52,100 - INFO - Epoch [10/100], Train Accuracy: 0.8749, Val Accuracy: 0.8912
2025-01-12 18:53:52,216 - INFO - Epoch [11/100], Train Accuracy: 0.8723, Val Accuracy: 0.8954
2025-01-12 18:53:52,324 - INFO - Epoch [12/100], Train Accuracy: 0.8775, Val Accuracy: 0.8933
2025-01-12 18:53:52,433 - INFO - Epoch [13/100], Train Accuracy: 0.8775, Val Accuracy: 0.8912
2025-01-12 18:53:52,542 - INFO - Epoch [14/100], Train Accuracy: 0.8780, Val Accuracy: 0.8870
2025-01-12 18:53:52,653 - INFO - Epoch [15/100], Train Accuracy: 0.8770, Val Accuracy: 0.8912
2025-01-12 18:53:52,763 - INFO - Epoch [16/100], Train Accuracy: 0.8759, Val Accuracy: 0.8996
2025-01-12 18:53:52,878 - INFO - Epoch [17/100], Train Accuracy: 0.8770, Val Accuracy: 0.8954
2025-01-12 18:53:52,987 - INFO - Epoch [18/100], Train Accuracy: 0.8770, Val Accuracy: 0.8975
2025-01-12 18:53:53,100 - INFO - Epoch [19/100], Train Accuracy: 0.8764, Val Accuracy: 0.8954
2025-01-12 18:53:53,214 - INFO - Epoch [20/100], Train Accuracy: 0.8764, Val Accuracy: 0.8912
2025-01-12 18:53:53,330 - INFO - Epoch [21/100], Train Accuracy: 0.8770, Val Accuracy: 0.8975
2025-01-12 18:53:53,439 - INFO - Epoch [22/100], Train Accuracy: 0.8759, Val Accuracy: 0.8954
2025-01-12 18:53:53,558 - INFO - Epoch [23/100], Train Accuracy: 0.8764, Val Accuracy: 0.8996
2025-01-12 18:53:53,664 - INFO - Epoch [24/100], Train Accuracy: 0.8806, Val Accuracy: 0.8996
2025-01-12 18:53:53,777 - INFO - Epoch [25/100], Train Accuracy: 0.8764, Val Accuracy: 0.8933
2025-01-12 18:53:53,887 - INFO - Epoch [26/100], Train Accuracy: 0.8770, Val Accuracy: 0.8891
2025-01-12 18:53:54,012 - INFO - Epoch [27/100], Train Accuracy: 0.8801, Val Accuracy: 0.8975
2025-01-12 18:53:54,119 - INFO - Epoch [28/100], Train Accuracy: 0.8801, Val Accuracy: 0.8954
2025-01-12 18:53:54,233 - INFO - Epoch [29/100], Train Accuracy: 0.8770, Val Accuracy: 0.8849
2025-01-12 18:53:54,350 - INFO - Epoch [30/100], Train Accuracy: 0.8775, Val Accuracy: 0.8954
2025-01-12 18:53:54,453 - INFO - Epoch [31/100], Train Accuracy: 0.8764, Val Accuracy: 0.8933
2025-01-12 18:53:54,580 - INFO - Epoch [32/100], Train Accuracy: 0.8806, Val Accuracy: 0.8933
2025-01-12 18:53:54,686 - INFO - Epoch [33/100], Train Accuracy: 0.8764, Val Accuracy: 0.8996
2025-01-12 18:53:54,799 - INFO - Epoch [34/100], Train Accuracy: 0.8817, Val Accuracy: 0.8891
2025-01-12 18:53:54,913 - INFO - Epoch [35/100], Train Accuracy: 0.8801, Val Accuracy: 0.8933
2025-01-12 18:53:55,023 - INFO - Epoch [36/100], Train Accuracy: 0.8796, Val Accuracy: 0.8891
2025-01-12 18:53:55,132 - INFO - Epoch [37/100], Train Accuracy: 0.8796, Val Accuracy: 0.8975
2025-01-12 18:53:55,237 - INFO - Epoch [38/100], Train Accuracy: 0.8770, Val Accuracy: 0.8912
2025-01-12 18:53:55,343 - INFO - Epoch [39/100], Train Accuracy: 0.8796, Val Accuracy: 0.8912
2025-01-12 18:53:55,452 - INFO - Epoch [40/100], Train Accuracy: 0.8785, Val Accuracy: 0.8933
2025-01-12 18:53:55,560 - INFO - Epoch [41/100], Train Accuracy: 0.8812, Val Accuracy: 0.8891
2025-01-12 18:53:55,658 - INFO - Epoch [42/100], Train Accuracy: 0.8791, Val Accuracy: 0.8912
2025-01-12 18:53:55,766 - INFO - Epoch [43/100], Train Accuracy: 0.8812, Val Accuracy: 0.8912
2025-01-12 18:53:55,876 - INFO - Epoch [44/100], Train Accuracy: 0.8775, Val Accuracy: 0.8912
2025-01-12 18:53:55,982 - INFO - Epoch [45/100], Train Accuracy: 0.8780, Val Accuracy: 0.8891
2025-01-12 18:53:56,085 - INFO - Epoch [46/100], Train Accuracy: 0.8791, Val Accuracy: 0.8912
2025-01-12 18:53:56,186 - INFO - Epoch [47/100], Train Accuracy: 0.8812, Val Accuracy: 0.8891
2025-01-12 18:53:56,283 - INFO - Epoch [48/100], Train Accuracy: 0.8791, Val Accuracy: 0.8870
2025-01-12 18:53:56,381 - INFO - Epoch [49/100], Train Accuracy: 0.8822, Val Accuracy: 0.8933
2025-01-12 18:53:56,491 - INFO - Epoch [50/100], Train Accuracy: 0.8817, Val Accuracy: 0.8891
2025-01-12 18:53:56,613 - INFO - Epoch [51/100], Train Accuracy: 0.8827, Val Accuracy: 0.8870
2025-01-12 18:53:56,714 - INFO - Epoch [52/100], Train Accuracy: 0.8775, Val Accuracy: 0.8891
2025-01-12 18:53:56,812 - INFO - Epoch [53/100], Train Accuracy: 0.8801, Val Accuracy: 0.8912
2025-01-12 18:53:56,909 - INFO - Epoch [54/100], Train Accuracy: 0.8806, Val Accuracy: 0.8891
2025-01-12 18:53:57,012 - INFO - Epoch [55/100], Train Accuracy: 0.8801, Val Accuracy: 0.8912
2025-01-12 18:53:57,108 - INFO - Epoch [56/100], Train Accuracy: 0.8801, Val Accuracy: 0.8912
2025-01-12 18:53:57,207 - INFO - Epoch [57/100], Train Accuracy: 0.8791, Val Accuracy: 0.8891
2025-01-12 18:53:57,306 - INFO - Epoch [58/100], Train Accuracy: 0.8822, Val Accuracy: 0.8870
2025-01-12 18:53:57,403 - INFO - Epoch [59/100], Train Accuracy: 0.8806, Val Accuracy: 0.8891
2025-01-12 18:53:57,499 - INFO - Epoch [60/100], Train Accuracy: 0.8806, Val Accuracy: 0.8891
2025-01-12 18:53:57,606 - INFO - Epoch [61/100], Train Accuracy: 0.8780, Val Accuracy: 0.8849
2025-01-12 18:53:57,720 - INFO - Epoch [62/100], Train Accuracy: 0.8832, Val Accuracy: 0.8912
2025-01-12 18:53:57,827 - INFO - Epoch [63/100], Train Accuracy: 0.8801, Val Accuracy: 0.8870
2025-01-12 18:53:57,924 - INFO - Epoch [64/100], Train Accuracy: 0.8796, Val Accuracy: 0.8954
2025-01-12 18:53:58,019 - INFO - Epoch [65/100], Train Accuracy: 0.8780, Val Accuracy: 0.8891
2025-01-12 18:53:58,116 - INFO - Epoch [66/100], Train Accuracy: 0.8806, Val Accuracy: 0.8870
2025-01-12 18:53:58,216 - INFO - Epoch [67/100], Train Accuracy: 0.8832, Val Accuracy: 0.8891
2025-01-12 18:53:58,332 - INFO - Epoch [68/100], Train Accuracy: 0.8832, Val Accuracy: 0.8891
2025-01-12 18:53:58,445 - INFO - Epoch [69/100], Train Accuracy: 0.8801, Val Accuracy: 0.8933
2025-01-12 18:53:58,553 - INFO - Epoch [70/100], Train Accuracy: 0.8838, Val Accuracy: 0.8849
