2025-01-12 18:37:16,224 - INFO - Testing console logging.
2025-01-12 18:37:16,450 - INFO - Training with Vectorized Data 5000 features. Dropout Rate 0.70. Dataset Size 2388
2025-01-12 18:37:17,472 - INFO - Epoch [1/100], Train Accuracy: 0.3466, Val Accuracy: 0.4540
2025-01-12 18:37:17,610 - INFO - Epoch [2/100], Train Accuracy: 0.7288, Val Accuracy: 0.7134
2025-01-12 18:37:17,733 - INFO - Epoch [3/100], Train Accuracy: 0.8581, Val Accuracy: 0.8619
2025-01-12 18:37:17,859 - INFO - Epoch [4/100], Train Accuracy: 0.9848, Val Accuracy: 0.9079
2025-01-12 18:37:17,984 - INFO - Epoch [5/100], Train Accuracy: 0.9979, Val Accuracy: 0.9163
2025-01-12 18:37:18,106 - INFO - Epoch [6/100], Train Accuracy: 1.0000, Val Accuracy: 0.9142
2025-01-12 18:37:18,244 - INFO - Epoch [7/100], Train Accuracy: 1.0000, Val Accuracy: 0.9163
2025-01-12 18:37:18,361 - INFO - Epoch [8/100], Train Accuracy: 1.0000, Val Accuracy: 0.9142
2025-01-12 18:37:18,486 - INFO - Epoch [9/100], Train Accuracy: 1.0000, Val Accuracy: 0.9163
2025-01-12 18:37:18,610 - INFO - Epoch [10/100], Train Accuracy: 1.0000, Val Accuracy: 0.9142
2025-01-12 18:37:18,736 - INFO - Epoch [11/100], Train Accuracy: 1.0000, Val Accuracy: 0.9142
2025-01-12 18:37:18,860 - INFO - Epoch [12/100], Train Accuracy: 1.0000, Val Accuracy: 0.9142
2025-01-12 18:37:18,983 - INFO - Epoch [13/100], Train Accuracy: 1.0000, Val Accuracy: 0.9142
2025-01-12 18:37:19,103 - INFO - Epoch [14/100], Train Accuracy: 1.0000, Val Accuracy: 0.9142
2025-01-12 18:37:19,228 - INFO - Epoch [15/100], Train Accuracy: 1.0000, Val Accuracy: 0.9142
2025-01-12 18:37:19,351 - INFO - Epoch [16/100], Train Accuracy: 1.0000, Val Accuracy: 0.9142
2025-01-12 18:37:19,477 - INFO - Epoch [17/100], Train Accuracy: 1.0000, Val Accuracy: 0.9142
2025-01-12 18:37:19,611 - INFO - Epoch [18/100], Train Accuracy: 1.0000, Val Accuracy: 0.9142
2025-01-12 18:37:19,733 - INFO - Epoch [19/100], Train Accuracy: 1.0000, Val Accuracy: 0.9142
2025-01-12 18:37:19,860 - INFO - Epoch [20/100], Train Accuracy: 1.0000, Val Accuracy: 0.9142
2025-01-12 18:37:19,980 - INFO - Epoch [21/100], Train Accuracy: 1.0000, Val Accuracy: 0.9142
2025-01-12 18:37:20,098 - INFO - Epoch [22/100], Train Accuracy: 1.0000, Val Accuracy: 0.9142
2025-01-12 18:37:20,213 - INFO - Epoch [23/100], Train Accuracy: 1.0000, Val Accuracy: 0.9142
2025-01-12 18:37:20,338 - INFO - Epoch [24/100], Train Accuracy: 1.0000, Val Accuracy: 0.9142
2025-01-12 18:37:20,457 - INFO - Epoch [25/100], Train Accuracy: 1.0000, Val Accuracy: 0.9142
2025-01-12 18:37:20,586 - INFO - Epoch [26/100], Train Accuracy: 1.0000, Val Accuracy: 0.9142
2025-01-12 18:37:20,708 - INFO - Epoch [27/100], Train Accuracy: 1.0000, Val Accuracy: 0.9142
2025-01-12 18:37:20,835 - INFO - Epoch [28/100], Train Accuracy: 1.0000, Val Accuracy: 0.9142
2025-01-12 18:37:20,951 - INFO - Epoch [29/100], Train Accuracy: 1.0000, Val Accuracy: 0.9142
2025-01-12 18:37:21,069 - INFO - Epoch [30/100], Train Accuracy: 1.0000, Val Accuracy: 0.9142
2025-01-12 18:37:21,189 - INFO - Epoch [31/100], Train Accuracy: 1.0000, Val Accuracy: 0.9142
2025-01-12 18:37:21,308 - INFO - Epoch [32/100], Train Accuracy: 1.0000, Val Accuracy: 0.9142
2025-01-12 18:37:21,429 - INFO - Epoch [33/100], Train Accuracy: 1.0000, Val Accuracy: 0.9142
2025-01-12 18:37:21,562 - INFO - Epoch [34/100], Train Accuracy: 1.0000, Val Accuracy: 0.9142
2025-01-12 18:37:21,690 - INFO - Epoch [35/100], Train Accuracy: 1.0000, Val Accuracy: 0.9142
2025-01-12 18:37:21,808 - INFO - Epoch [36/100], Train Accuracy: 1.0000, Val Accuracy: 0.9142
2025-01-12 18:37:21,936 - INFO - Epoch [37/100], Train Accuracy: 1.0000, Val Accuracy: 0.9142
2025-01-12 18:37:22,061 - INFO - Epoch [38/100], Train Accuracy: 1.0000, Val Accuracy: 0.9142
2025-01-12 18:37:22,230 - INFO - Epoch [39/100], Train Accuracy: 1.0000, Val Accuracy: 0.9142
2025-01-12 18:37:22,346 - INFO - Epoch [40/100], Train Accuracy: 1.0000, Val Accuracy: 0.9142
2025-01-12 18:37:22,516 - INFO - Epoch [41/100], Train Accuracy: 1.0000, Val Accuracy: 0.9142
2025-01-12 18:37:22,634 - INFO - Epoch [42/100], Train Accuracy: 1.0000, Val Accuracy: 0.9142
2025-01-12 18:37:22,750 - INFO - Epoch [43/100], Train Accuracy: 1.0000, Val Accuracy: 0.9142
2025-01-12 18:37:22,884 - INFO - Epoch [44/100], Train Accuracy: 1.0000, Val Accuracy: 0.9142
2025-01-12 18:37:23,088 - INFO - Epoch [45/100], Train Accuracy: 1.0000, Val Accuracy: 0.9142
2025-01-12 18:37:23,215 - INFO - Epoch [46/100], Train Accuracy: 1.0000, Val Accuracy: 0.9163
2025-01-12 18:37:23,397 - INFO - Epoch [47/100], Train Accuracy: 1.0000, Val Accuracy: 0.9142
2025-01-12 18:37:23,529 - INFO - Epoch [48/100], Train Accuracy: 1.0000, Val Accuracy: 0.9163
