2025-01-12 17:53:35,443 - INFO - Testing console logging.
2025-01-12 17:53:35,657 - INFO - Training with Vectorized Data 1000 features. Dropout Rate 0.50. Dataset Size 2580
2025-01-12 17:53:36,931 - INFO - Epoch [1/100], Train Accuracy: 0.3396, Val Accuracy: 0.3081
2025-01-12 17:53:37,053 - INFO - Epoch [2/100], Train Accuracy: 0.3789, Val Accuracy: 0.6085
2025-01-12 17:53:37,178 - INFO - Epoch [3/100], Train Accuracy: 0.7955, Val Accuracy: 0.8081
2025-01-12 17:53:37,317 - INFO - Epoch [4/100], Train Accuracy: 0.8169, Val Accuracy: 0.8140
2025-01-12 17:53:37,436 - INFO - Epoch [5/100], Train Accuracy: 0.8401, Val Accuracy: 0.8469
2025-01-12 17:53:37,559 - INFO - Epoch [6/100], Train Accuracy: 0.8784, Val Accuracy: 0.8663
2025-01-12 17:53:37,694 - INFO - Epoch [7/100], Train Accuracy: 0.9084, Val Accuracy: 0.8643
2025-01-12 17:53:37,817 - INFO - Epoch [8/100], Train Accuracy: 0.9215, Val Accuracy: 0.8663
2025-01-12 17:53:37,945 - INFO - Epoch [9/100], Train Accuracy: 0.9370, Val Accuracy: 0.8663
2025-01-12 17:53:38,069 - INFO - Epoch [10/100], Train Accuracy: 0.9467, Val Accuracy: 0.8605
2025-01-12 17:53:38,180 - INFO - Epoch [11/100], Train Accuracy: 0.9554, Val Accuracy: 0.8547
2025-01-12 17:53:38,310 - INFO - Epoch [12/100], Train Accuracy: 0.9651, Val Accuracy: 0.8547
2025-01-12 17:53:38,442 - INFO - Epoch [13/100], Train Accuracy: 0.9738, Val Accuracy: 0.8547
2025-01-12 17:53:38,567 - INFO - Epoch [14/100], Train Accuracy: 0.9801, Val Accuracy: 0.8508
2025-01-12 17:53:38,704 - INFO - Epoch [15/100], Train Accuracy: 0.9835, Val Accuracy: 0.8488
2025-01-12 17:53:38,824 - INFO - Epoch [16/100], Train Accuracy: 0.9879, Val Accuracy: 0.8430
2025-01-12 17:53:38,947 - INFO - Epoch [17/100], Train Accuracy: 0.9908, Val Accuracy: 0.8450
2025-01-12 17:53:39,073 - INFO - Epoch [18/100], Train Accuracy: 0.9932, Val Accuracy: 0.8411
2025-01-12 17:53:39,205 - INFO - Epoch [19/100], Train Accuracy: 0.9947, Val Accuracy: 0.8411
2025-01-12 17:53:39,337 - INFO - Epoch [20/100], Train Accuracy: 0.9966, Val Accuracy: 0.8391
2025-01-12 17:53:39,477 - INFO - Epoch [21/100], Train Accuracy: 0.9985, Val Accuracy: 0.8353
2025-01-12 17:53:39,599 - INFO - Epoch [22/100], Train Accuracy: 0.9985, Val Accuracy: 0.8411
2025-01-12 17:53:39,721 - INFO - Epoch [23/100], Train Accuracy: 0.9985, Val Accuracy: 0.8353
2025-01-12 17:53:39,863 - INFO - Epoch [24/100], Train Accuracy: 0.9995, Val Accuracy: 0.8411
2025-01-12 17:53:39,986 - INFO - Epoch [25/100], Train Accuracy: 1.0000, Val Accuracy: 0.8372
2025-01-12 17:53:40,001 - INFO - Fold 1 Validation Accuracy: 0.8372
2025-01-12 17:53:40,003 - INFO - Save model to C:\Users\LeoLi\OneDrive - 学校法人立命館\Ritsumei\4th_Semester\Artificial_Intelligence\final_project\code\FNN/model/2025-01-12/17-53-35/model_0.pth
2025-01-12 17:53:40,140 - INFO - Epoch [1/100], Train Accuracy: 0.3324, Val Accuracy: 0.3372
2025-01-12 17:53:40,269 - INFO - Epoch [2/100], Train Accuracy: 0.4549, Val Accuracy: 0.6376
2025-01-12 17:53:40,411 - INFO - Epoch [3/100], Train Accuracy: 0.7825, Val Accuracy: 0.7636
2025-01-12 17:53:40,537 - INFO - Epoch [4/100], Train Accuracy: 0.8624, Val Accuracy: 0.8140
2025-01-12 17:53:40,663 - INFO - Epoch [5/100], Train Accuracy: 0.8924, Val Accuracy: 0.8120
2025-01-12 17:53:40,786 - INFO - Epoch [6/100], Train Accuracy: 0.9084, Val Accuracy: 0.8256
2025-01-12 17:53:40,911 - INFO - Epoch [7/100], Train Accuracy: 0.9244, Val Accuracy: 0.8159
2025-01-12 17:53:41,031 - INFO - Epoch [8/100], Train Accuracy: 0.9360, Val Accuracy: 0.8314
2025-01-12 17:53:41,166 - INFO - Epoch [9/100], Train Accuracy: 0.9462, Val Accuracy: 0.8256
2025-01-12 17:53:41,289 - INFO - Epoch [10/100], Train Accuracy: 0.9554, Val Accuracy: 0.8275
2025-01-12 17:53:41,407 - INFO - Epoch [11/100], Train Accuracy: 0.9656, Val Accuracy: 0.8314
