2025-01-17 01:34:42,315 - INFO - Training with Vectorized Data 1000 features. Dropout Rate 0.768. Dataset Size 2400. 218 neurons. Leanring Rate 0.0001
2025-01-17 01:34:42,315 - INFO - Training for fold 1/5
2025-01-17 01:34:43,633 - INFO - Epoch [1/100], Train Accuracy: 0.3859, Val Accuracy: 0.5729
2025-01-17 01:34:43,736 - INFO - Epoch [2/100], Train Accuracy: 0.7161, Val Accuracy: 0.7958
2025-01-17 01:34:43,843 - INFO - Epoch [3/100], Train Accuracy: 0.8870, Val Accuracy: 0.8625
2025-01-17 01:34:43,941 - INFO - Epoch [4/100], Train Accuracy: 0.9198, Val Accuracy: 0.8688
2025-01-17 01:34:44,045 - INFO - Epoch [5/100], Train Accuracy: 0.9078, Val Accuracy: 0.8583
2025-01-17 01:34:44,152 - INFO - Epoch [6/100], Train Accuracy: 0.9245, Val Accuracy: 0.8667
2025-01-17 01:34:44,249 - INFO - Epoch [7/100], Train Accuracy: 0.9245, Val Accuracy: 0.8646
2025-01-17 01:34:44,353 - INFO - Epoch [8/100], Train Accuracy: 0.9260, Val Accuracy: 0.8750
2025-01-17 01:34:44,460 - INFO - Epoch [9/100], Train Accuracy: 0.9266, Val Accuracy: 0.8771
2025-01-17 01:34:44,565 - INFO - Epoch [10/100], Train Accuracy: 0.9313, Val Accuracy: 0.8771
2025-01-17 01:34:44,676 - INFO - Epoch [11/100], Train Accuracy: 0.9318, Val Accuracy: 0.8750
2025-01-17 01:34:44,781 - INFO - Epoch [12/100], Train Accuracy: 0.9349, Val Accuracy: 0.8771
2025-01-17 01:34:44,880 - INFO - Epoch [13/100], Train Accuracy: 0.9365, Val Accuracy: 0.8792
2025-01-17 01:34:45,002 - INFO - Epoch [14/100], Train Accuracy: 0.9411, Val Accuracy: 0.8771
2025-01-17 01:34:45,095 - INFO - Epoch [15/100], Train Accuracy: 0.9464, Val Accuracy: 0.8833
2025-01-17 01:34:45,194 - INFO - Epoch [16/100], Train Accuracy: 0.9484, Val Accuracy: 0.8833
