2025-01-13 15:06:28,486 - INFO - Training with Vectorized Data 10 features. Dropout Rate 0.70. Dataset Size 2388. 128 neurons.
2025-01-13 15:06:28,486 - INFO - Training for fold 1/5
2025-01-13 15:06:29,798 - INFO - Epoch [1/100], Train Accuracy: 0.5801, Val Accuracy: 0.8640
2025-01-13 15:06:29,894 - INFO - Epoch [2/100], Train Accuracy: 0.8906, Val Accuracy: 0.8870
2025-01-13 15:06:29,983 - INFO - Epoch [3/100], Train Accuracy: 0.8963, Val Accuracy: 0.8891
2025-01-13 15:06:30,072 - INFO - Epoch [4/100], Train Accuracy: 0.9000, Val Accuracy: 0.8870
2025-01-13 15:06:30,164 - INFO - Epoch [5/100], Train Accuracy: 0.9089, Val Accuracy: 0.8954
2025-01-13 15:06:30,258 - INFO - Epoch [6/100], Train Accuracy: 0.9058, Val Accuracy: 0.8996
2025-01-13 15:06:30,338 - INFO - Epoch [7/100], Train Accuracy: 0.9099, Val Accuracy: 0.8996
2025-01-13 15:06:30,424 - INFO - Epoch [8/100], Train Accuracy: 0.9099, Val Accuracy: 0.9017
2025-01-13 15:06:30,505 - INFO - Epoch [9/100], Train Accuracy: 0.9120, Val Accuracy: 0.9017
2025-01-13 15:06:30,586 - INFO - Epoch [10/100], Train Accuracy: 0.9115, Val Accuracy: 0.8996
2025-01-13 15:06:30,671 - INFO - Epoch [11/100], Train Accuracy: 0.9136, Val Accuracy: 0.9017
2025-01-13 15:06:30,755 - INFO - Epoch [12/100], Train Accuracy: 0.9110, Val Accuracy: 0.8996
2025-01-13 15:06:30,841 - INFO - Epoch [13/100], Train Accuracy: 0.9126, Val Accuracy: 0.9017
2025-01-13 15:06:30,928 - INFO - Epoch [14/100], Train Accuracy: 0.9110, Val Accuracy: 0.9017
2025-01-13 15:06:31,011 - INFO - Epoch [15/100], Train Accuracy: 0.9136, Val Accuracy: 0.9017
2025-01-13 15:06:31,099 - INFO - Epoch [16/100], Train Accuracy: 0.9120, Val Accuracy: 0.8996
2025-01-13 15:06:31,184 - INFO - Epoch [17/100], Train Accuracy: 0.9136, Val Accuracy: 0.9017
2025-01-13 15:06:31,271 - INFO - Epoch [18/100], Train Accuracy: 0.9141, Val Accuracy: 0.9017
2025-01-13 15:06:31,362 - INFO - Epoch [19/100], Train Accuracy: 0.9131, Val Accuracy: 0.9017
2025-01-13 15:06:31,449 - INFO - Epoch [20/100], Train Accuracy: 0.9147, Val Accuracy: 0.9017
2025-01-13 15:06:31,540 - INFO - Epoch [21/100], Train Accuracy: 0.9141, Val Accuracy: 0.9017
