2025-01-15 22:17:18,209 - INFO - Training with Vectorized Data 100 features. Dropout Rate 0.11. Dataset Size 2400. 128 neurons.
2025-01-15 22:17:18,210 - INFO - Training for fold 1/5
2025-01-15 22:17:20,072 - INFO - Epoch [1/100], Train Accuracy: 0.6880, Val Accuracy: 0.8938
2025-01-15 22:17:20,175 - INFO - Epoch [2/100], Train Accuracy: 0.9078, Val Accuracy: 0.8729
2025-01-15 22:17:20,278 - INFO - Epoch [3/100], Train Accuracy: 0.9151, Val Accuracy: 0.9000
2025-01-15 22:17:20,373 - INFO - Epoch [4/100], Train Accuracy: 0.9286, Val Accuracy: 0.8958
2025-01-15 22:17:20,465 - INFO - Epoch [5/100], Train Accuracy: 0.9354, Val Accuracy: 0.8979
2025-01-15 22:17:20,558 - INFO - Epoch [6/100], Train Accuracy: 0.9422, Val Accuracy: 0.9083
2025-01-15 22:17:20,660 - INFO - Epoch [7/100], Train Accuracy: 0.9464, Val Accuracy: 0.9062
2025-01-15 22:17:20,748 - INFO - Epoch [8/100], Train Accuracy: 0.9464, Val Accuracy: 0.9125
2025-01-15 22:17:20,838 - INFO - Epoch [9/100], Train Accuracy: 0.9484, Val Accuracy: 0.9062
2025-01-15 22:17:20,938 - INFO - Epoch [10/100], Train Accuracy: 0.9490, Val Accuracy: 0.9104
2025-01-15 22:17:21,043 - INFO - Epoch [11/100], Train Accuracy: 0.9500, Val Accuracy: 0.9146
2025-01-15 22:17:21,140 - INFO - Epoch [12/100], Train Accuracy: 0.9536, Val Accuracy: 0.9083
2025-01-15 22:17:21,248 - INFO - Epoch [13/100], Train Accuracy: 0.9547, Val Accuracy: 0.9104
2025-01-15 22:17:21,334 - INFO - Epoch [14/100], Train Accuracy: 0.9563, Val Accuracy: 0.9125
2025-01-15 22:17:21,444 - INFO - Epoch [15/100], Train Accuracy: 0.9573, Val Accuracy: 0.9125
2025-01-15 22:17:21,536 - INFO - Epoch [16/100], Train Accuracy: 0.9594, Val Accuracy: 0.9104
2025-01-15 22:17:21,632 - INFO - Epoch [17/100], Train Accuracy: 0.9609, Val Accuracy: 0.9062
2025-01-15 22:17:21,730 - INFO - Epoch [18/100], Train Accuracy: 0.9630, Val Accuracy: 0.9042
2025-01-15 22:17:21,825 - INFO - Epoch [19/100], Train Accuracy: 0.9651, Val Accuracy: 0.9062
2025-01-15 22:17:21,931 - INFO - Epoch [20/100], Train Accuracy: 0.9635, Val Accuracy: 0.9062
2025-01-15 22:17:22,021 - INFO - Epoch [21/100], Train Accuracy: 0.9667, Val Accuracy: 0.9083
2025-01-15 22:17:22,109 - INFO - Epoch [22/100], Train Accuracy: 0.9688, Val Accuracy: 0.9083
2025-01-15 22:17:22,207 - INFO - Epoch [23/100], Train Accuracy: 0.9688, Val Accuracy: 0.9083
2025-01-15 22:17:22,303 - INFO - Epoch [24/100], Train Accuracy: 0.9693, Val Accuracy: 0.9083
2025-01-15 22:17:22,393 - INFO - Epoch [25/100], Train Accuracy: 0.9693, Val Accuracy: 0.9062
2025-01-15 22:17:22,500 - INFO - Epoch [26/100], Train Accuracy: 0.9693, Val Accuracy: 0.9083
2025-01-15 22:17:22,590 - INFO - Epoch [27/100], Train Accuracy: 0.9708, Val Accuracy: 0.9104
